fecha,hora,portafolio,token,symbol,precio,1h,24h,7d,tendencia_7d,market_cap,volumen_usd,tokens_movidos,suministro_circulante
11/05/2025,23:00:06,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Sui,SUI,"4,04 US$",1.48,0.78,22.98,positivo,"$13,516,065,486","$1,504,792,514",370.77M SUI,3.33B SUI
11/05/2025,23:00:06,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Uniswap,UNI,"7,01 US$",0.17,-3.66,39.59,positivo,"$4,409,975,448","$315,350,420",45.03M UNI,628.49M UNI
11/05/2025,23:00:06,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,NEAR Protocol,NEAR,"3,17 US$",-0.02,-4.02,35.84,positivo,"$3,849,619,444","$228,091,682",72.01M NEAR,1.21B NEAR
11/05/2025,23:00:06,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Sei,SEI,"0,2635 US$",1.27,0.37,30.27,positivo,"$1,346,260,697","$106,639,562",404.84M SEI,5.1B SEI
11/05/2025,23:00:06,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,The Graph,GRT,"0,1206 US$",1.3,-1.5,32.93,positivo,"$1,185,579,680","$56,747,333",473.08M GRT,9.82B GRT
11/05/2025,23:00:07,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Flow,FLOW,"0,4579 US$",-0.01,-0.76,23.26,positivo,"$724,279,324","$31,660,749",69.24M FLOW,1.58B FLOW
11/05/2025,23:00:07,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Reserve Rights,RSR,"0,01019 US$",1.15,-1.07,17.56,positivo,"$582,244,245","$33,060,060",3.24B RSR,57.08B RSR
11/05/2025,23:00:07,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Arweave,AR,"8,23 US$",-0.1,-3.82,12.63,positivo,"$540,678,329","$42,733,527",5.20M AR,65.65M AR
11/05/2025,23:00:07,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Wormhole,W,"0,1042 US$",0.77,-0.71,30.89,positivo,"$477,174,451","$55,115,798",528.65M W,4.57B W
11/05/2025,23:00:07,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Compound,COMP,"48,21 US$",0.91,-0.59,21.22,positivo,"$435,323,488","$29,904,714",621.13K COMP,9.02M COMP
11/05/2025,23:00:08,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Morpho,MORPHO,"1,62 US$",1.01,-0.95,19.09,positivo,"$429,218,673","$19,597,313",12.14M MORPHO,264.52M MORPHO
11/05/2025,23:00:08,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Axelar,AXL,"0,4250 US$",0.1,-3.01,20.19,positivo,"$410,269,907","$15,464,703",36.58M AXL,965.16M AXL
11/05/2025,23:00:08,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Terra Classic,LUNC,"0,00007016 US$",0.83,-0.15,17.24,positivo,"$382,311,501","$15,544,053",221.93B LUNC,5.44T LUNC
11/05/2025,23:00:08,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Mina,MINA,"0,2916 US$",0.38,-0.06,30.15,positivo,"$359,032,723","$54,784,155",188.34M MINA,1.23B MINA
11/05/2025,23:00:08,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,LayerZero,ZRO,"2,99 US$",0.18,-2.6,21.16,positivo,"$328,955,795","$61,242,106",20.60M ZRO,110M ZRO
11/05/2025,23:00:09,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Synthetix,SNX,"0,8769 US$",1.48,0.21,32.23,positivo,"$297,685,364","$31,533,943",36.09M SNX,339.46M SNX
11/05/2025,23:00:09,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Celo,CELO,"0,4300 US$",-0.13,-0.33,28.57,positivo,"$245,400,915","$47,959,413",111.85M CELO,570.64M CELO
11/05/2025,23:00:09,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Vana,VANA,"6,70 US$",-0.43,-0.79,25.75,positivo,"$201,830,281","$29,436,209",4.39M VANA,30.08M VANA
11/05/2025,23:00:11,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.090,81 US$",0.2,0.04,10.67,positivo,"$2,067,617,333,962","$46,172,462,220",444.39K BTC,19.86M BTC
11/05/2025,23:00:11,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Ethereum,ETH,"2519,87 US$",-0.05,-0.73,40.4,positivo,"$304,224,116,462","$24,073,774,491",9.57M ETH,120.72M ETH
11/05/2025,23:00:11,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Sui,SUI,"4,04 US$",1.48,0.8,22.96,positivo,"$13,516,320,767","$1,504,792,514",370.77M SUI,3.33B SUI
11/05/2025,23:00:11,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Monero,XMR,"334,42 US$",0.76,2.83,19.95,positivo,"$6,169,136,872","$112,453,501",336.25K XMR,18.44M XMR
11/05/2025,23:00:11,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,NEAR Protocol,NEAR,"3,17 US$",-0.02,-4.02,35.85,positivo,"$3,849,152,292","$228,091,682",72.01M NEAR,1.21B NEAR
11/05/2025,23:00:11,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Internet Computer,ICP,"5,79 US$",0.36,-1.63,25.78,positivo,"$3,089,760,021","$97,386,705",16.85M ICP,532.8M ICP
11/05/2025,23:00:12,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Maker,MKR,"1818,25 US$",-0.02,-2.66,19.39,positivo,"$1,515,270,762","$52,081,121",28.62K MKR,833.36K MKR
11/05/2025,23:00:12,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Zcash,ZEC,"44,80 US$",1.47,4.71,25.73,positivo,"$711,816,707","$79,215,296",1.76M ZEC,15.88M ZEC
11/05/2025,23:00:12,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,MultiversX,EGLD,"19,67 US$",1.08,-1.54,24.24,positivo,"$554,994,984","$26,225,428",1.33M EGLD,28.21M EGLD
11/05/2025,23:00:12,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Oasis,ROSE,"0,03880 US$",1.67,-1.9,38.13,positivo,"$274,136,982","$19,771,916",514.16M ROSE,7.06B ROSE
11/05/2025,23:00:12,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Nervos Network,CKB,"0,005868 US$",1.29,-2.19,27.0,positivo,"$272,798,165","$23,311,972",4.00B CKB,46.48B CKB
11/05/2025,23:00:12,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Celo,CELO,"0,4300 US$",-0.13,-0.31,28.59,positivo,"$245,418,668","$47,959,413",111.85M CELO,570.64M CELO
11/05/2025,23:00:13,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Marlin,POND,"0,01073 US$",0.1,-1.88,15.78,positivo,"$87,898,185","$2,689,190",251.73M POND,8.18B POND
11/05/2025,23:00:13,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Hashflow,HFT,"0,08343 US$",-0.21,-5.34,35.74,positivo,"$47,571,544","$24,169,053",289.67M HFT,570.16M HFT
11/05/2025,23:00:13,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Sky,SKY,"0,07576 US$",0.11,-2.76,19.4,positivo,"$1,698,282,004","$6,839,848",90.21M SKY,22.39B SKY
11/05/2025,23:00:13,Principales Tokens Electric Capital Portfolio por Capitalización de Mercado,Iron Fish,IRON,"0,1628 US$",0.1,-2.95,10.42,positivo,"$10,282,497","$108,588",667.00K IRON,63.15M IRON
11/05/2025,23:00:14,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.090,81 US$",0.2,0.04,10.67,positivo,"$2,067,617,333,962","$46,172,462,220",444.17K BTC,19.86M BTC
11/05/2025,23:00:14,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Ethereum,ETH,"2519,87 US$",-0.05,-0.73,40.4,positivo,"$304,224,116,462","$24,073,774,491",9.57M ETH,120.72M ETH
11/05/2025,23:00:15,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Avalanche,AVAX,"25,08 US$",0.79,-0.98,25.56,positivo,"$10,495,312,205","$398,467,523",15.92M AVAX,418.35M AVAX
11/05/2025,23:00:15,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Ethena USDe,USDe,"1,00 US$",0.0,-0.0,-0.03,negativo,"$4,659,534,869","$106,154,859",106.13M USDe,4.65B USDe
11/05/2025,23:00:15,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Cosmos,ATOM,"5,31 US$",0.1,0.04,27.99,positivo,"$2,079,485,337","$117,424,360",22.07M ATOM,390.93M ATOM
11/05/2025,23:00:15,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Maker,MKR,"1818,25 US$",-0.02,-2.66,19.39,positivo,"$1,515,270,762","$52,081,121",28.62K MKR,833.36K MKR
11/05/2025,23:00:15,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Compound,COMP,"48,21 US$",0.91,-0.47,21.22,positivo,"$435,321,726","$29,904,714",621.14K COMP,9.02M COMP
11/05/2025,23:00:15,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,KAITO,KAITO,"1,74 US$",0.19,-3.05,116.91,positivo,"$421,167,544","$264,253,012",153.26M KAITO,241.38M KAITO
11/05/2025,23:00:15,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,1inch Network,1INCH,"0,2360 US$",-0.06,-1.57,22.14,positivo,"$327,272,170","$22,307,485",94.80M 1INCH,1.38B 1INCH
11/05/2025,23:00:16,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Oasis,ROSE,"0,03880 US$",1.67,-1.9,38.13,positivo,"$274,136,982","$19,771,916",514.19M ROSE,7.06B ROSE
11/05/2025,23:00:16,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Nervos Network,CKB,"0,005868 US$",1.29,-2.19,27.0,positivo,"$272,798,165","$23,311,972",4.00B CKB,46.48B CKB
11/05/2025,23:00:16,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Celo,CELO,"0,4300 US$",-0.14,-0.31,28.59,positivo,"$245,418,668","$47,923,319",111.75M CELO,570.64M CELO
11/05/2025,23:00:16,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Siacoin,SC,"0,003670 US$",-0.27,-2.28,15.25,positivo,"$205,625,308","$24,450,306",6.66B SC,56.02B SC
11/05/2025,23:00:16,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,UMA,UMA,"1,37 US$",0.73,-0.33,22.5,positivo,"$119,013,947","$21,424,943",15.62M UMA,86.69M UMA
11/05/2025,23:00:17,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,MyShell,SHELL,"0,2688 US$",-0.3,8.94,60.16,positivo,"$75,188,388","$37,031,284",137.75M SHELL,279.66M SHELL
11/05/2025,23:00:17,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Zircuit,ZRC,"0,04937 US$",-0.53,-3.51,26.57,positivo,"$73,645,090","$16,629,825",337.28M ZRC,1.49B ZRC
11/05/2025,23:00:17,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Cyber,CYBER,"1,60 US$",-0.2,-0.57,32.36,positivo,"$63,730,635","$16,323,703",10.22M CYBER,39.74M CYBER
11/05/2025,23:00:17,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,RSS3,RSS3,"0,06569 US$",-0.4,-0.34,15.28,positivo,"$51,128,688","$5,685,776",86.55M RSS3,778.26M RSS3
11/05/2025,23:00:17,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Parcl,PRCL,"0,1213 US$",-2.2,0.18,30.02,positivo,"$50,020,902","$21,643,511",178.39M PRCL,412.28M PRCL
11/05/2025,23:00:18,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,Hashflow,HFT,"0,08342 US$",-0.3,-5.37,35.74,positivo,"$47,566,788","$24,170,467",289.72M HFT,570.16M HFT
11/05/2025,23:00:18,Principales Tokens DragonFly Capital Portfolio por Capitalización de Mercado,SynFutures,F,"0,01282 US$",1.21,-4.32,19.2,positivo,"$22,150,805","$7,839,022",611.00M F,1.72B F
11/05/2025,23:00:19,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.093,62 US$",0.21,0.04,10.68,positivo,"$2,067,673,094,088","$46,166,006,354",444.11K BTC,19.86M BTC
11/05/2025,23:00:19,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Ethereum,ETH,"2519,55 US$",-0.06,-0.74,40.39,positivo,"$304,185,116,519","$24,061,776,346",9.57M ETH,120.72M ETH
11/05/2025,23:00:19,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Avalanche,AVAX,"25,10 US$",0.79,-0.9,25.65,positivo,"$10,502,171,829","$398,467,523",15.92M AVAX,418.35M AVAX
11/05/2025,23:00:19,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Polkadot,DOT,"5,14 US$",1.06,0.22,29.38,positivo,"$8,109,054,596","$266,198,304",51.90M DOT,1.57B DOT
11/05/2025,23:00:20,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Uniswap,UNI,"7,02 US$",0.22,-3.62,39.66,positivo,"$4,412,111,622","$315,306,650",45.03M UNI,628.49M UNI
11/05/2025,23:00:20,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,NEAR Protocol,NEAR,"3,17 US$",0.03,-4.02,35.85,positivo,"$3,849,152,292","$228,034,533",71.97M NEAR,1.21B NEAR
11/05/2025,23:00:20,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Aave,AAVE,"221,06 US$",0.46,-1.45,27.05,positivo,"$3,341,342,788","$247,335,906",1.11M AAVE,15.11M AAVE
11/05/2025,23:00:20,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Lido DAO,LDO,"1,10 US$",0.5,-3.27,38.29,positivo,"$993,433,052","$96,470,682",87.31M LDO,897.92M LDO
11/05/2025,23:00:20,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Compound,COMP,"48,22 US$",0.91,-0.44,21.26,positivo,"$435,458,690","$29,904,714",621.14K COMP,9.02M COMP
11/05/2025,23:00:21,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Mina,MINA,"0,2916 US$",0.4,-0.03,30.15,positivo,"$359,046,372","$54,784,042",188.30M MINA,1.23B MINA
11/05/2025,23:00:21,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Synthetix,SNX,"0,8770 US$",1.48,0.22,32.24,positivo,"$297,715,281","$31,533,943",36.09M SNX,339.46M SNX
11/05/2025,23:00:21,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,yearn.finance,YFI,"6410,87 US$",0.27,-1.59,22.02,positivo,"$216,770,601","$24,206,926",3.77K YFI,33.81K YFI
11/05/2025,23:00:21,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,WOO,WOO,"0,09293 US$",1.34,-2.04,31.85,positivo,"$177,801,068","$13,938,430",151.03M WOO,1.91B WOO
11/05/2025,23:00:21,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Orca,ORCA,"2,96 US$",0.18,-1.21,16.34,positivo,"$165,178,790","$19,253,584",6.50M ORCA,55.77M ORCA
11/05/2025,23:00:22,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Solana Name Service,FIDA,"0,1039 US$",2.76,28.16,36.74,positivo,"$103,008,537","$147,198,914",1.40B FIDA,990.91M FIDA
11/05/2025,23:00:22,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Kyber Network Crystal v2,KNC,"0,4136 US$",0.58,-0.58,18.59,positivo,"$77,391,556","$15,987,567",38.74M KNC,187.08M KNC
11/05/2025,23:00:22,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Balancer,BAL,"1,17 US$",0.25,-0.08,13.39,positivo,"$74,540,765","$11,812,847",10.04M BAL,63.33M BAL
11/05/2025,23:00:22,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,dYdX (ethDYDX),ETHDYDX,"0,7097 US$",0.3,-5.51,19.65,positivo,"$52,711,910","$19,452,719",27.40M ETHDYDX,74.26M ETHDYDX
11/05/2025,23:00:22,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Synapse,SYN,"0,2790 US$",0.06,0.02,9.83,positivo,"$51,165,296","$8,474,572",30.37M SYN,183.38M SYN
11/05/2025,23:00:22,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,DODO,DODO,"0,06157 US$",1.03,0.93,36.65,positivo,"$44,684,448","$10,261,403",167.31M DODO,725.7M DODO
11/05/2025,23:00:22,Principales Tokens Three Arrows Capital Portfolio por Capitalización de Mercado,Perpetual Protocol,PERP,"0,3504 US$",0.86,-0.08,17.63,positivo,"$23,129,469","$13,909,067",39.92M PERP,66M PERP
11/05/2025,23:00:24,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Aave,AAVE,"221,22 US$",0.46,-1.35,27.17,positivo,"$3,343,719,965","$247,335,906",1.11M AAVE,15.11M AAVE
11/05/2025,23:00:24,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Maker,MKR,"1818,62 US$",-0.02,-2.64,19.42,positivo,"$1,515,579,932","$52,081,121",28.62K MKR,833.36K MKR
11/05/2025,23:00:24,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Lido DAO,LDO,"1,10 US$",0.5,-3.18,38.42,positivo,"$994,363,181","$96,470,682",87.31M LDO,897.92M LDO
11/05/2025,23:00:24,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Zcash,ZEC,"44,80 US$",1.47,4.71,25.73,positivo,"$711,816,707","$79,215,296",1.76M ZEC,15.88M ZEC
11/05/2025,23:00:24,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,yearn.finance,YFI,"6409,09 US$",0.27,-1.61,21.98,positivo,"$216,710,365","$24,206,926",3.77K YFI,33.81K YFI
11/05/2025,23:00:25,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Audius,AUDIO,"0,08210 US$",0.74,-0.95,15.27,positivo,"$108,518,261","$9,542,545",116.41M AUDIO,1.32B AUDIO
11/05/2025,23:00:25,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Blast,BLAST,"0,003750 US$",0.46,-3.98,12.18,positivo,"$107,058,817","$14,706,880",3.93B BLAST,28.54B BLAST
11/05/2025,23:00:25,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Forta,FORT,"0,07445 US$",0.92,-3.87,4.44,positivo,"$42,472,475","$806,321",10.82M FORT,570.43M FORT
11/05/2025,23:00:25,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Fluid,FLUID,"4,82 US$",0.05,-1.28,20.68,positivo,"$190,459,917","$9,690,174",2.00M FLUID,39.43M FLUID
11/05/2025,23:00:25,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Sky,SKY,"0,07576 US$",0.11,-2.76,19.43,positivo,"$1,698,281,430","$6,839,394",90.20M SKY,22.39B SKY
11/05/2025,23:00:25,Principales Tokens Standard Crypto Portfolio por Capitalización de Mercado,Polygon,MATIC,--,,,,desconocido,--,--,,--
11/05/2025,23:00:27,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.096,00 US$",0.21,0.05,10.68,positivo,"$2,067,720,396,338","$46,166,006,354",444.11K BTC,19.86M BTC
11/05/2025,23:00:27,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Ethereum,ETH,"2520,11 US$",-0.06,-0.72,40.42,positivo,"$304,252,579,523","$24,061,776,346",9.57M ETH,120.72M ETH
11/05/2025,23:00:27,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,BNB,BNB,"655,47 US$",0.44,-1.03,11.4,positivo,"$92,349,778,080","$1,762,988,891",2.69M BNB,140.88M BNB
11/05/2025,23:00:27,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Solana,SOL,"174,69 US$",0.56,-0.69,20.44,positivo,"$90,723,290,625","$3,461,252,280",19.89M SOL,519.32M SOL
11/05/2025,23:00:27,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Internet Computer,ICP,"5,79 US$",0.36,-1.63,25.78,positivo,"$3,089,760,021","$97,386,705",16.84M ICP,532.8M ICP
11/05/2025,23:00:27,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Render,RENDER,"5,30 US$",0.28,-1.07,21.97,positivo,"$2,745,421,329","$100,868,013",19.05M RENDER,517.71M RENDER
11/05/2025,23:00:28,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Algorand,ALGO,"0,2425 US$",0.96,-3.12,20.32,positivo,"$2,085,229,487","$96,378,755",399.05M ALGO,8.59B ALGO
11/05/2025,23:00:28,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Sei,SEI,"0,2635 US$",1.27,0.37,30.27,positivo,"$1,346,260,697","$106,639,562",404.84M SEI,5.1B SEI
11/05/2025,23:00:28,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,The Graph,GRT,"0,1206 US$",1.3,-1.49,32.95,positivo,"$1,185,671,728","$56,747,333",472.96M GRT,9.82B GRT
11/05/2025,23:00:28,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Helium,HNT,"3,98 US$",-0.33,-3.9,4.86,positivo,"$727,312,392","$7,723,350",1.93M HNT,182.38M HNT
11/05/2025,23:00:29,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,THORChain,RUNE,"1,79 US$",2.22,0.5,43.36,positivo,"$632,348,942","$212,646,308",118.90M RUNE,351.53M RUNE
11/05/2025,23:00:29,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Arweave,AR,"8,23 US$",-0.1,-3.82,12.63,positivo,"$540,690,936","$42,733,527",5.20M AR,65.65M AR
11/05/2025,23:00:29,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Wormhole,W,"0,1045 US$",0.81,-0.55,31.68,positivo,"$478,390,625","$55,109,776",528.37M W,4.57B W
11/05/2025,23:00:29,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,LayerZero,ZRO,"2,99 US$",0.13,-2.59,21.14,positivo,"$328,904,401","$61,183,689",20.56M ZRO,110M ZRO
11/05/2025,23:00:29,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Nervos Network,CKB,"0,005872 US$",1.34,-2.2,27.07,positivo,"$272,962,614","$23,273,035",3.99B CKB,46.48B CKB
11/05/2025,23:00:30,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Livepeer,LPT,"6,04 US$",1.41,-3.84,27.58,positivo,"$244,816,302","$38,469,640",6.39M LPT,40.48M LPT
11/05/2025,23:00:30,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Drift,DRIFT,"0,6896 US$",0.02,-2.49,10.46,positivo,"$207,046,582","$43,546,010",63.40M DRIFT,300.24M DRIFT
11/05/2025,23:00:30,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Kadena,KDA,"0,6329 US$",0.33,-6.28,3.57,positivo,"$200,373,423","$22,334,185",35.28M KDA,316.56M KDA
11/05/2025,23:00:30,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,SKALE,SKL,"0,02769 US$",1.45,0.74,30.25,positivo,"$162,959,928","$21,736,183",789.17M SKL,5.88B SKL
11/05/2025,23:00:30,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Audius,AUDIO,"0,08215 US$",0.74,-0.88,15.36,positivo,"$108,594,698","$9,542,545",116.41M AUDIO,1.32B AUDIO
11/05/2025,23:00:30,Principales Tokens Multicoin Capital Portfolio por Capitalización de Mercado,Keep Network,KEEP,"0,09009 US$",0.21,-1.66,11.57,positivo,"$87,193,395","$13,174",146.22K KEEP,967.78M KEEP
11/05/2025,23:00:32,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,Polkadot,DOT,"5,14 US$",1.06,0.23,29.39,positivo,"$8,109,607,142","$266,198,304",51.90M DOT,1.57B DOT
11/05/2025,23:00:32,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,NEAR Protocol,NEAR,"3,18 US$",0.03,-3.88,36.05,positivo,"$3,854,795,569","$228,034,533",71.97M NEAR,1.21B NEAR
11/05/2025,23:00:32,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,The Graph,GRT,"0,1207 US$",1.3,-1.4,33.06,positivo,"$1,186,692,416","$56,747,333",472.96M GRT,9.82B GRT
11/05/2025,23:00:32,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,Flow,FLOW,"0,4581 US$",-0.04,-0.68,23.36,positivo,"$724,503,214","$31,656,805",69.23M FLOW,1.58B FLOW
11/05/2025,23:00:32,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,Livepeer,LPT,"6,05 US$",1.41,-3.64,27.81,positivo,"$245,253,032","$38,469,640",6.39M LPT,40.48M LPT
11/05/2025,23:00:32,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,Kadena,KDA,"0,6361 US$",0.33,-5.56,4.36,positivo,"$201,373,236","$22,334,185",35.28M KDA,316.56M KDA
11/05/2025,23:00:33,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,Neutron,NTRN,"0,1658 US$",0.66,1.22,33.56,positivo,"$96,536,571","$5,629,818",34.08M NTRN,582.2M NTRN
11/05/2025,23:00:33,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,API3,API3,"0,9457 US$",1.4,-0.05,31.42,positivo,"$81,733,834","$30,149,143",32.12M API3,86.42M API3
11/05/2025,23:00:33,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,Numeraire,NMR,"9,49 US$",0.23,-4.14,11.1,positivo,"$76,244,352","$7,600,157",800.56K NMR,8.03M NMR
11/05/2025,23:00:33,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,Balancer,BAL,"1,17 US$",0.25,-0.0,13.45,positivo,"$74,580,503","$11,812,847",10.04M BAL,63.33M BAL
11/05/2025,23:00:33,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,RARI,RARI,"1,36 US$",0.51,3.66,16.0,positivo,"$25,169,175","$482,275",353.64K RARI,18.45M RARI
11/05/2025,23:00:34,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,Serum,SRM,"0,01467 US$",-1.39,4.21,23.02,positivo,"$3,863,539","$176,274",11.64M SRM,263.24M SRM
11/05/2025,23:00:34,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,Archway,ARCH,"0,009616 US$",0.21,1.51,5.92,positivo,"$2,792,917","$21,595",2.24M ARCH,290.44M ARCH
11/05/2025,23:00:34,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,HXRO,HXRO,"0,004887 US$",0.46,0.4,24.49,positivo,"$2,983,176",$553,113.11K HXRO,610.38M HXRO
11/05/2025,23:00:34,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,NuCypher,NU,"0,06044 US$",0.0,-2.63,10.78,positivo,"$83,458,053",--,,1.38B NU
11/05/2025,23:00:34,Principales Tokens Coinfund Portfolio por Capitalización de Mercado,NFTX,NFTX,--,,,,desconocido,--,--,,--
